000411	英特集团	10.55	0.05	0.48	10.58	10.60	10.45	10.50	    26.43	4546009	  0.64	          0.21	浙江	医药商业	      20363.83	         21.48亿	20131025	53345.56	77.58	498047.56	19078.72	
000413	宝  石Ａ	17.20	-0.39	-2.22	17.48	17.58	17.02	17.59	    54.22	36884720	  1.04	          0.76	河北	光学光电子	      28281.89	         48.64亿	20131205	566028.50	30.16	669885.63	11185.56	
000415	渤海租赁	0.00	--  	--  	--  	--  	--  	8.30	    19.69	0	  0.00	          0.00	新疆	多元金融	      43541.91	         36.14亿	20131029	752600.25	72.92	657096.56	1013068.19	
000416	民生投资	7.06	0.03	0.43	6.98	7.14	6.91	7.03	    95.92	17331602	  0.32	          0.46	山东	零售	      53168.07	         37.54亿	20131028	81239.73	13.71	89386.56	5240.61	
000417	合肥百货	6.26	0.01	0.16	6.28	6.31	6.23	6.25	    10.31	26396694	  0.38	          0.54	安徽	零售	      77830.53	         48.72亿	20131023	293839.19	54.22	477915.34	105038.85	
000418	小天鹅Ａ	9.49	-0.04	-0.42	9.42	9.66	9.31	9.53	    13.90	23749092	  0.31	          0.57	江苏	白色家电	      43776.19	         41.54亿	20131205	381959.75	49.23	710335.31	121823.17	
000419	通程控股	5.61	0.04	0.72	5.56	5.72	5.56	5.57	    19.61	20609152	  0.47	          0.67	湖南	零售	      54329.00	         30.48亿	20131022	173822.72	50.76	186595.36	122678.42	
000420	吉林化纤	0.00	--  	--  	--  	--  	--  	3.62	--  	0	  0.00	          0.00	吉林	化学纤维	      31830.77	         11.52亿	20131026	33853.41	90.07	192942.47	121003.37	
000421	南京中北	4.60	-0.01	-0.22	4.61	4.63	4.56	4.61	    24.46	3782704	  0.48	          0.23	江苏	公交	      35163.92	         16.18亿	20131026	92936.33	47.80	135612.22	60023.51	
000422	湖北宜化	6.77	-0.02	-0.29	6.78	6.82	6.70	6.79	    19.43	69153168	  0.50	          1.17	湖北	化学制品	      87378.79	         59.16亿	20131205	628569.75	75.97	896552.13	1986405.75	
000423	东阿阿胶	40.18	0.10	0.25	40.13	40.31	39.87	40.08	    22.90	75842880	  0.49	          0.29	山东	中药	      65378.50	        262.69亿	20131019	464928.44	17.76	431342.25	52879.40	
000425	徐工机械	7.81	0.12	1.56	7.72	7.82	7.70	7.69	    11.44	48603856	  0.91	          0.30	江苏	专用设备	     205446.66	        160.45亿	20131030	1854213.63	59.94	3695663.50	570977.44	
000426	兴业矿业	7.70	-0.10	-1.28	7.77	7.79	7.64	7.80	    38.21	17078290	  0.71	          0.48	内蒙	有色金属	      46060.41	         35.47亿	20131029	175960.50	46.74	38368.00	128250.22	
000428	华天酒店	6.52	-0.12	-1.81	6.62	6.72	6.48	6.64	    22.74	42401972	  0.66	          0.90	湖南	酒店	      71876.24	         46.86亿	20131030	168943.00	75.11	258190.50	314893.72	
000429	粤高速Ａ	2.96	-0.13	-4.21	3.10	3.10	2.94	3.09	    28.79	15536421	  2.27	          1.11	广东	高速公路	      46788.23	         13.85亿	20131029	425184.56	60.75	119343.35	785983.38	
000430	张家界	7.06	0.04	0.57	7.02	7.10	7.01	7.02	    36.57	4727487	  0.42	          0.40	湖南	景点	      16734.90	         11.81亿	20131022	42692.73	34.76	14845.05	23498.04	
000488	晨鸣纸业	4.78	0.00	0.00	4.78	4.83	4.77	4.78	    13.95	9174358	  0.65	          0.17	山东	造纸	     110482.40	         52.81亿	20131028	1388413.50	69.88	1788601.25	2182337.25	
000498	山东路桥	4.23	-0.01	-0.24	4.22	4.25	4.20	4.24	    18.16	8353405	  0.51	          0.45	山东	建筑装饰	      44070.00	         18.64亿	20131026	223555.16	74.59	718869.13	41351.19	
